"date","changepMTUM","changepMTUM & changepQUAL","changepMTUM & changepVLUE","changepMTUM & changepSIZE","changepMTUM & changepUSMV","changepMTUM & changepSPY","changepQUAL","changepQUAL & changepVLUE","changepQUAL & changepSIZE","changepQUAL & changepUSMV","changepQUAL & changepSPY","changepVLUE","changepVLUE & changepSIZE","changepVLUE & changepUSMV","changepVLUE & changepSPY","changepSIZE","changepSIZE & changepUSMV","changepSIZE & changepSPY","changepUSMV","changepUSMV & changepSPY","changepSPY"
2013-12-16,4.90189047619048e-05,3.88990714285714e-05,2.64669285714286e-05,3.6705880952381e-05,3.6385619047619e-05,3.9289380952381e-05,4.10675714285714e-05,3.15199285714286e-05,3.57367142857143e-05,3.20832857142857e-05,3.77112142857143e-05,4.50135714285714e-05,4.13112857142857e-05,2.37787142857143e-05,2.90387857142857e-05,8.06764761904762e-05,3.09490238095238e-05,3.16874761904762e-05,3.59744761904762e-05,3.47190238095238e-05,3.83474761904762e-05
2013-12-18,5.2705619047619e-05,4.26090476190476e-05,2.91512857142857e-05,3.1086e-05,4.32941904761905e-05,4.54285714285714e-05,4.4796619047619e-05,3.42247142857143e-05,2.987e-05,3.91324761904762e-05,4.39559285714286e-05,4.69652857142857e-05,3.73895e-05,2.87308571428571e-05,3.34550714285714e-05,7.8942e-05,2.51465e-05,2.5584e-05,4.67499047619048e-05,4.47292142857143e-05,4.75421428571429e-05
2013-12-23,5.27291428571429e-05,4.27707142857143e-05,2.85572142857143e-05,3.20693571428571e-05,4.27771428571429e-05,4.53952857142857e-05,4.51109047619048e-05,3.38984047619048e-05,3.12617857142857e-05,3.8804380952381e-05,4.41442619047619e-05,4.42579047619048e-05,3.78557857142857e-05,2.6582380952381e-05,3.23292619047619e-05,8.39061428571429e-05,2.52553571428571e-05,2.70017142857143e-05,4.50584761904762e-05,4.37724523809524e-05,4.73709047619048e-05
2013-12-26,4.52093333333333e-05,3.6701e-05,2.55075e-05,2.64003333333333e-05,3.61661666666667e-05,3.80518333333333e-05,4.03055714285714e-05,3.17319285714286e-05,2.63987857142857e-05,3.33824285714286e-05,3.82082142857143e-05,4.39485714285714e-05,3.46542142857143e-05,2.36315714285714e-05,2.93237857142857e-05,8.05104761904762e-05,2.0533880952381e-05,2.14921904761905e-05,3.93249047619048e-05,3.73244523809524e-05,4.02004761904762e-05
2013-12-27,3.50161428571429e-05,2.31285714285714e-05,1.435e-05,1.95559285714286e-05,2.89305e-05,2.70774285714286e-05,2.33512857142857e-05,1.82235e-05,1.86382142857143e-05,2.4402e-05,2.46382142857143e-05,3.33613333333333e-05,2.8794e-05,1.65001666666667e-05,1.85686666666667e-05,7.75522857142857e-05,1.6467e-05,1.53852857142857e-05,3.45713333333333e-05,3.01443333333333e-05,2.9357619047619e-05
2013-12-31,3.21423333333333e-05,2.18233333333333e-05,1.15516666666667e-05,1.50111666666667e-05,2.78338333333333e-05,2.5871e-05,2.27814761904762e-05,1.69911666666667e-05,1.66751666666667e-05,2.39687619047619e-05,2.40772142857143e-05,3.07013333333333e-05,2.45383333333333e-05,1.55411666666667e-05,1.7372e-05,7.08093333333333e-05,1.50176666666667e-05,1.342e-05,3.4335619047619e-05,2.96471428571429e-05,2.88585714285714e-05
2014-01-03,2.94771428571429e-05,2.06720714285714e-05,1.06537857142857e-05,8.37957142857143e-06,2.71230714285714e-05,2.53453571428571e-05,2.3484619047619e-05,1.75128095238095e-05,1.45784523809524e-05,2.43464523809524e-05,2.47144285714286e-05,3.10879047619048e-05,2.28859761904762e-05,1.58204761904762e-05,1.78497142857143e-05,5.4799619047619e-05,1.3687119047619e-05,1.26649285714286e-05,3.4536619047619e-05,2.99999285714286e-05,2.93771428571429e-05
2014-01-07,2.23419047619048e-05,1.56556428571429e-05,9.29097619047619e-06,2.31914285714286e-06,1.8906e-05,1.92185238095238e-05,2.00012857142857e-05,1.66192857142857e-05,1.00527857142857e-05,1.8452e-05,2.03352142857143e-05,3.0923619047619e-05,2.13347857142857e-05,1.40765e-05,1.6572880952381e-05,5.12662857142857e-05,7.4235e-06,7.89821428571429e-06,2.5391e-05,2.3138e-05,2.4234619047619e-05
2014-01-09,1.96981428571429e-05,1.538e-05,1.35812857142857e-05,4.54207142857143e-06,1.78243571428571e-05,1.82089285714286e-05,2.0663e-05,1.84235e-05,1.12095e-05,1.8434e-05,2.06085e-05,2.66279047619048e-05,1.95451428571429e-05,1.60180476190476e-05,1.89551904761905e-05,5.06362857142857e-05,8.45992857142857e-06,9.25421428571429e-06,2.49614761904762e-05,2.27769047619048e-05,2.4056619047619e-05
2014-01-13,4.06479047619048e-05,3.25993571428571e-05,2.28847857142857e-05,-1.59102380952381e-06,3.05042619047619e-05,3.49522857142857e-05,3.47192857142857e-05,2.60759285714286e-05,5.51271428571429e-06,2.88526428571429e-05,3.44934285714286e-05,3.07591428571429e-05,1.68590714285714e-05,2.16492142857143e-05,2.63836428571429e-05,4.7994619047619e-05,4.72469047619048e-06,5.18457142857143e-06,3.26359047619048e-05,3.29152142857143e-05,3.72821428571429e-05
2014-01-14,4.80436190476191e-05,3.75633571428571e-05,2.33482380952381e-05,-5.60685714285714e-06,3.23686904761905e-05,3.96412380952381e-05,3.79395714285714e-05,2.62617142857143e-05,2.53892857142857e-06,2.98750714285714e-05,3.76117142857143e-05,3.06474761904762e-05,1.62947857142857e-05,2.1508880952381e-05,2.66449761904762e-05,4.94805714285714e-05,3.14092857142857e-06,2.56628571428571e-06,3.26359047619048e-05,3.4037880952381e-05,4.02474761904762e-05
2014-01-16,4.82761428571429e-05,3.77812142857143e-05,2.40115714285714e-05,-5.30564285714286e-06,3.25377142857143e-05,4.00861428571429e-05,3.80025714285714e-05,2.64808571428571e-05,2.52928571428572e-06,3.01305714285714e-05,3.80347142857143e-05,3.1392619047619e-05,1.63219285714286e-05,2.22680238095238e-05,2.79317380952381e-05,4.92671428571429e-05,3.56078571428571e-06,3.15535714285714e-06,3.26919047619048e-05,3.43570476190476e-05,4.10984761904762e-05
2014-01-17,5.01929047619048e-05,4.03775476190476e-05,2.68685714285714e-05,-4.00169047619048e-06,3.40708095238095e-05,4.30954047619048e-05,3.92264761904762e-05,2.70417142857143e-05,2.83009523809524e-06,3.09200952380952e-05,3.97635476190476e-05,3.08755714285714e-05,1.61506428571429e-05,2.26956428571429e-05,2.90295714285714e-05,4.9217619047619e-05,3.78111904761905e-06,3.70230952380952e-06,3.3195619047619e-05,3.54463095238095e-05,4.34199047619048e-05
2014-01-22,5.03169047619048e-05,3.99929047619048e-05,2.71407619047619e-05,-2.97861904761905e-06,2.97762619047619e-05,4.28331428571429e-05,4.02969047619048e-05,2.66972619047619e-05,1.02238095238095e-06,4.18857619047619e-05,4.02941428571429e-05,2.94369047619048e-05,1.28329523809524e-05,2.28649047619048e-05,2.96063571428571e-05,4.24574761904762e-05,-5.43154761904762e-06,4.68742857142857e-06,0.000136704904761905,3.90978571428571e-05,4.33222857142857e-05
2014-01-24,8.57241428571429e-05,6.82501428571429e-05,5.34175714285714e-05,2.9737e-05,4.91357857142857e-05,7.24625714285714e-05,6.22021428571429e-05,4.78205714285714e-05,2.7697e-05,5.70112857142857e-05,6.34645714285714e-05,4.8901619047619e-05,3.69785e-05,3.73089761904762e-05,5.17077857142857e-05,7.2191e-05,1.27405e-05,3.2481e-05,0.000147126904761905,5.50591428571429e-05,6.77662857142857e-05
2014-01-27,9.20669047619048e-05,4.36495714285714e-05,5.6255880952381e-05,3.08615e-05,5.07853095238095e-05,7.57072142857143e-05,0.000156663571428571,3.70652142857143e-05,2.43205e-05,5.07861428571429e-05,5.05022142857143e-05,5.01044761904762e-05,3.722e-05,3.80012619047619e-05,5.32601428571429e-05,7.1372e-05,1.28545e-05,3.3447e-05,0.000147524619047619,5.59714285714286e-05,6.92761428571429e-05
2014-01-30,0.000111672333333333,4.65186666666667e-05,5.65795e-05,3.35295e-05,6.0572e-05,8.39176666666667e-05,0.000156000904761905,3.43563571428571e-05,2.31867857142857e-05,5.24924285714286e-05,5.0962119047619e-05,4.30922857142857e-05,3.33834285714286e-05,3.88606428571429e-05,5.15074285714286e-05,6.95891428571429e-05,1.45722142857143e-05,3.35201428571429e-05,0.000152340571428571,6.02577142857143e-05,7.22064761904762e-05
2014-02-04,0.00011104,4.6506e-05,4.96305e-05,2.1829e-05,5.7314e-05,8.17525e-05,0.000156127904761905,3.11343571428571e-05,1.75435238095238e-05,5.12951904761905e-05,5.01880476190476e-05,4.14092857142857e-05,3.58347857142857e-05,3.04797857142857e-05,4.54150714285714e-05,8.2989619047619e-05,2.40145238095238e-06,2.45147380952381e-05,0.000145623619047619,5.56019047619048e-05,6.89884761904762e-05
2014-02-07,0.000128745333333333,5.76678333333333e-05,5.26221666666667e-05,3.97205e-05,7.00398333333333e-05,9.19826666666667e-05,0.000163163619047619,3.3056880952381e-05,2.88671428571429e-05,5.93204047619048e-05,5.66468095238095e-05,4.0514619047619e-05,3.71543571428571e-05,3.25315952380952e-05,4.67816904761905e-05,9.89965714285714e-05,1.51412857142857e-05,3.44120714285714e-05,0.000154763476190476,6.29294523809524e-05,7.48059047619048e-05
2014-02-10,0.000128675619047619,5.71921666666667e-05,5.16796904761905e-05,3.75105476190476e-05,6.92837380952381e-05,9.14846190476191e-05,0.000161284333333333,3.12496666666667e-05,2.24451666666667e-05,5.72953333333333e-05,5.49786666666667e-05,4.34189047619048e-05,3.65724761904762e-05,3.2914880952381e-05,4.59031904761905e-05,8.3791619047619e-05,1.10295952380952e-05,2.95860476190476e-05,0.000153751476190476,6.14962380952381e-05,7.3438619047619e-05
2014-02-13,0.000131162476190476,5.87402619047619e-05,5.42130238095238e-05,4.42634047619048e-05,7.16779523809524e-05,9.28715238095238e-05,0.000159222619047619,3.13182380952381e-05,2.50615476190476e-05,5.81995238095238e-05,5.45212380952381e-05,4.52474761904762e-05,4.26600952380952e-05,3.50615476190476e-05,4.66574761904762e-05,0.000101295619047619,1.72233095238095e-05,3.26590952380952e-05,0.000155942904761905,6.25755476190476e-05,7.36354761904762e-05
2014-02-19,0.000135611285714286,6.41606428571429e-05,5.52769285714286e-05,3.88705714285714e-05,7.32865714285714e-05,9.68015714285714e-05,0.000165715904761905,3.21497142857143e-05,1.81472857142857e-05,5.99336190476191e-05,5.90399523809524e-05,4.35531428571429e-05,3.99293571428571e-05,3.44993571428571e-05,4.64668571428571e-05,0.000106767142857143,1.45731428571429e-05,2.70591428571429e-05,0.000156064476190476,6.34473095238095e-05,7.64514761904762e-05
2014-02-21,0.000130178904761905,5.94073571428571e-05,5.01985952380952e-05,4.08105714285714e-05,6.32025238095238e-05,8.83902142857143e-05,0.000161726285714286,2.75211428571429e-05,1.99088571428571e-05,5.04742857142857e-05,5.13210714285714e-05,3.90079047619048e-05,4.16729285714286e-05,2.57669761904762e-05,3.89957857142857e-05,0.000106098571428571,1.79338571428571e-05,2.99272142857143e-05,0.000139731619047619,4.91805714285714e-05,6.41881428571429e-05
2014-03-03,0.000135075571428571,6.53895e-05,5.31776428571429e-05,4.02601428571429e-05,6.5595e-05,9.16074285714286e-05,0.000169012,3.1214e-05,1.9611e-05,5.3475e-05,5.53475e-05,4.0693619047619e-05,4.04497857142857e-05,2.70378333333333e-05,4.07253571428571e-05,9.99322857142857e-05,1.637e-05,2.79688571428571e-05,0.000140631333333333,5.04205e-05,6.58925714285714e-05
2014-03-04,0.000151554142857143,7.77413571428571e-05,6.63151428571429e-05,5.08422142857143e-05,7.86562142857143e-05,0.000103408142857143,0.000178218476190476,4.07860238095238e-05,2.76954523809524e-05,6.31671190476191e-05,6.40853571428571e-05,4.97114761904762e-05,4.96920476190476e-05,3.6931880952381e-05,4.95646428571429e-05,0.000106281904761905,2.50447380952381e-05,3.58617142857143e-05,0.000150798904761905,5.95712142857143e-05,7.41211428571429e-05
2014-03-05,0.000149178142857143,7.63324285714286e-05,6.66710714285714e-05,5.20132857142857e-05,7.92568571428571e-05,0.000103126571428571,0.000178725619047619,4.1041380952381e-05,2.93806904761905e-05,6.38372380952381e-05,6.38465476190476e-05,4.9659619047619e-05,4.95493095238095e-05,3.68522619047619e-05,4.96044523809524e-05,0.000106435904761905,2.4980380952381e-05,3.59474761904762e-05,0.000150720476190476,5.96255952380952e-05,7.4091619047619e-05
2014-03-07,0.000150110285714286,7.75880714285714e-05,6.5774e-05,5.18353571428571e-05,7.7975e-05,0.000102668785714286,0.000180225142857143,4.03415e-05,2.92612142857143e-05,6.2647e-05,6.36800714285714e-05,4.91753333333333e-05,4.9402e-05,3.66641666666667e-05,4.8852e-05,0.000106394571428571,2.4889e-05,3.57528571428571e-05,0.000150983333333333,5.89965e-05,7.32602857142857e-05
2014-03-11,0.000154250285714286,7.98486428571429e-05,6.8562e-05,5.37122142857143e-05,7.79404285714286e-05,0.000105078357142857,0.000180417904761905,4.17575e-05,2.88370238095238e-05,6.28300476190476e-05,6.48715952380952e-05,5.1042e-05,5.0518e-05,3.66615e-05,5.0462e-05,0.000105229619047619,2.51542380952381e-05,3.66724761904762e-05,0.000150944476190476,5.90004523809524e-05,7.46479047619048e-05
2014-03-18,0.000154597904761905,8.02375714285714e-05,7.01241428571429e-05,5.72862619047619e-05,7.76456666666667e-05,0.000105583119047619,0.000180825571428571,4.31821428571429e-05,3.18859285714286e-05,6.26715e-05,6.53827857142857e-05,5.42622857142857e-05,5.54098571428571e-05,3.73505e-05,5.21005714285714e-05,0.000109143904761905,2.80426666666667e-05,4.00110476190476e-05,0.000150127333333333,5.89061666666667e-05,7.52764761904762e-05
2014-03-21,0.000162276476190476,8.51675714285714e-05,6.80626428571429e-05,5.67812380952381e-05,7.84656666666667e-05,0.000108131595238095,0.000183431285714286,4.15955714285714e-05,3.09427857142857e-05,6.36515e-05,6.70702142857143e-05,5.46921428571429e-05,5.52545714285714e-05,3.73435e-05,5.14404285714286e-05,0.000108492619047619,2.84903333333333e-05,3.99000476190476e-05,0.000149847333333333,5.91368333333333e-05,7.61176190476191e-05
2014-03-24,0.000155640285714286,7.30932857142857e-05,6.59492142857143e-05,6.94734285714286e-05,7.24067142857143e-05,9.86923571428571e-05,0.000170711285714286,3.74097142857143e-05,3.80739285714286e-05,5.70302142857143e-05,5.67713571428571e-05,5.4031619047619e-05,5.98844047619048e-05,3.52517857142857e-05,4.81811428571429e-05,0.000111765476190476,3.24800714285714e-05,4.60872857142857e-05,0.000146411285714286,5.37916428571429e-05,6.78025714285714e-05
2014-03-27,0.000147059619047619,6.85665238095238e-05,6.41804285714286e-05,7.62295238095238e-05,6.65303571428571e-05,9.16682619047619e-05,0.000168596904761905,3.66327857142857e-05,4.30264047619048e-05,5.32945714285714e-05,5.27554523809524e-05,5.37561428571429e-05,6.20692857142857e-05,3.36777857142857e-05,4.65561428571429e-05,0.000113486904761905,3.38835714285714e-05,5.00439523809524e-05,0.000143862571428571,4.97017857142857e-05,6.24044761904762e-05
2014-03-28,0.000147119285714286,6.86229285714286e-05,6.47186428571429e-05,7.68357142857143e-05,6.67174285714286e-05,9.19925e-05,0.000168432142857143,3.62802142857143e-05,4.27865714285714e-05,5.35031428571429e-05,5.26715e-05,5.52089047619048e-05,6.43266904761905e-05,3.54905476190476e-05,4.79386666666667e-05,0.000116615619047619,3.59024047619048e-05,5.18826666666667e-05,0.000144444476190476,5.07751666666667e-05,6.34673333333333e-05
2014-03-31,0.000149829571428571,7.02681428571429e-05,6.73507857142857e-05,7.84919285714286e-05,7.15932142857143e-05,9.41852142857143e-05,0.000169332619047619,3.80620714285714e-05,4.38441904761905e-05,5.70200952380952e-05,5.39984285714286e-05,5.74201428571429e-05,6.58372142857143e-05,3.91813571428571e-05,5.00758571428571e-05,0.000117599904761905,3.85854523809524e-05,5.32247857142857e-05,0.000150054476190476,5.47431428571429e-05,6.52411428571429e-05
2014-04-07,0.000158012904761905,7.89418333333333e-05,8.26251904761905e-05,8.69210952380952e-05,8.54943333333333e-05,0.000101973333333333,0.000174318333333333,5.16818333333333e-05,5.26021666666667e-05,4.90778333333333e-05,6.06253333333333e-05,8.4360619047619e-05,8.14628095238095e-05,5.12783333333333e-05,6.36183333333333e-05,0.000126274904761905,5.19541666666667e-05,6.11786666666667e-05,5.14603333333333e-05,5.91998333333333e-05,7.20233333333333e-05
2014-04-09,0.000144299285714286,5.78662857142857e-05,6.7843e-05,5.02002857142857e-05,6.85874285714286e-05,8.26790714285714e-05,0.000150477285714286,3.383e-05,1.96417857142857e-05,3.10179285714286e-05,3.87000714285714e-05,7.11963333333333e-05,5.5242e-05,3.7564e-05,4.72188333333333e-05,9.24032857142857e-05,2.84389285714286e-05,3.07315714285714e-05,3.79601428571429e-05,4.25743571428571e-05,5.18614761904762e-05
2014-04-10,0.000189965476190476,0.000118115142857143,9.2291119047619e-05,5.66791428571429e-05,9.12973809523809e-05,0.000115332357142857,8.23781428571429e-05,6.31817857142857e-05,3.62326428571429e-05,6.13592142857143e-05,7.60073571428572e-05,8.42279047619048e-05,5.88687857142857e-05,4.97295952380952e-05,6.45867142857143e-05,9.28841428571429e-05,3.16402142857143e-05,3.56788571428571e-05,4.92529047619048e-05,5.88277857142857e-05,7.49841428571429e-05
2014-04-11,0.000176204904761905,0.000119906833333333,9.37738571428571e-05,6.22035714285714e-05,8.90322142857143e-05,0.000111052880952381,8.87853333333333e-05,6.74425e-05,4.29665e-05,6.4463e-05,7.89601666666667e-05,8.70552857142857e-05,6.32723571428571e-05,5.18575714285714e-05,6.66545714285714e-05,9.90315714285714e-05,3.57022142857143e-05,4.00857142857143e-05,5.00681428571429e-05,5.91366428571429e-05,7.45174761904762e-05
2014-04-15,0.000174468476190476,0.000119648357142857,0.000102300642857143,7.27216428571429e-05,8.84345714285714e-05,0.000110418952380952,8.94131428571429e-05,7.42493571428571e-05,4.97853571428571e-05,6.45544285714286e-05,7.91952142857143e-05,9.12081428571429e-05,5.52831428571429e-05,5.62915714285714e-05,7.25052857142857e-05,7.67381428571429e-05,4.07445714285714e-05,4.65227857142857e-05,4.99112857142857e-05,5.90076428571429e-05,7.44489047619048e-05
2014-04-16,0.000161458571428571,0.000111253642857143,0.0001056465,6.55389285714286e-05,8.21586428571429e-05,0.0001046295,8.4083619047619e-05,7.69895e-05,4.53636904761905e-05,6.0598619047619e-05,7.56485e-05,9.4221e-05,5.855e-05,5.85305e-05,7.52535e-05,7.32929047619048e-05,3.75086904761905e-05,4.3788e-05,4.6984619047619e-05,5.6418e-05,7.2282e-05
2014-04-17,0.000162337619047619,0.000111469928571429,0.000105852166666667,6.59940714285714e-05,8.19462142857143e-05,0.000104771119047619,8.40451428571429e-05,7.65915e-05,4.53723571428571e-05,6.03965714285714e-05,7.55939285714286e-05,9.20743333333333e-05,5.8151e-05,5.7748e-05,7.48491666666667e-05,7.34121428571429e-05,3.72299285714286e-05,4.37605714285714e-05,4.67912857142857e-05,5.62377142857143e-05,7.22176190476191e-05
2014-04-21,0.000159186904761905,0.000108670952380952,0.000102551833333333,5.56562857142857e-05,7.95181428571429e-05,0.000103232,8.21824761904762e-05,7.45701666666667e-05,3.96181428571429e-05,5.86885714285714e-05,7.4264e-05,8.99463333333333e-05,5.2328e-05,5.586e-05,7.32915e-05,5.83461428571429e-05,3.17315714285714e-05,3.8916e-05,4.52432857142857e-05,5.50785e-05,7.1468e-05
2014-04-22,0.000161062904761905,0.000108630214285714,0.000104113547619048,6.03869523809524e-05,7.8935619047619e-05,0.000103047785714286,8.06891428571429e-05,7.50416428571429e-05,4.46143571428571e-05,5.75093571428571e-05,7.28393571428571e-05,9.10754761904762e-05,5.45415238095238e-05,5.57781904761905e-05,7.36213571428572e-05,5.28754761904762e-05,3.43298095238095e-05,4.33266428571429e-05,4.44734761904762e-05,5.39961428571429e-05,7.01201428571429e-05
2014-04-25,0.000174674476190476,0.000114941404761905,0.000109935523809524,6.47076904761905e-05,8.11822857142857e-05,0.000109954547619048,8.34426190476191e-05,7.76030952380952e-05,4.67707619047619e-05,5.84096428571429e-05,7.59846904761905e-05,9.34554761904762e-05,5.65118095238095e-05,5.66262142857143e-05,7.65299523809524e-05,5.41114761904762e-05,3.51682142857143e-05,4.55696190476191e-05,4.47285714285714e-05,5.50894285714286e-05,7.36059047619048e-05
2014-04-28,0.000171727285714286,0.000110208785714286,0.000106650142857143,6.44982857142857e-05,7.75615714285714e-05,0.000106759071428571,8.0386619047619e-05,7.45124761904762e-05,4.47479523809524e-05,5.58527380952381e-05,7.31500714285714e-05,9.08439047619048e-05,5.54673095238095e-05,5.41564523809524e-05,7.40722857142857e-05,5.4722619047619e-05,3.37019047619048e-05,4.44900714285714e-05,4.26154761904762e-05,5.28101428571429e-05,7.13021428571429e-05
2014-04-30,0.000153363476190476,9.36299285714286e-05,9.14565714285714e-05,5.25842857142857e-05,6.55609047619048e-05,9.34292142857143e-05,6.75312857142857e-05,6.26242142857143e-05,3.51748571428571e-05,4.57702142857143e-05,6.21701428571429e-05,7.98562857142857e-05,4.66341428571429e-05,4.48782857142857e-05,6.39563571428571e-05,4.76555714285714e-05,2.63371428571429e-05,3.64324285714286e-05,3.5040619047619e-05,4.44743571428571e-05,6.21525714285714e-05
2014-05-01,0.000153576142857143,9.41997142857143e-05,9.14048571428571e-05,5.34085714285714e-05,6.57768571428571e-05,9.33243571428571e-05,6.70989047619048e-05,6.25131190476191e-05,3.49058571428571e-05,4.52522857142857e-05,6.2308619047619e-05,7.98684761904762e-05,4.64684285714286e-05,4.48411428571429e-05,6.39759761904762e-05,4.77172857142857e-05,2.57874285714286e-05,3.65564285714286e-05,3.46461428571429e-05,4.46026428571429e-05,6.21144761904762e-05
2014-05-06,0.000162246333333333,9.96278333333333e-05,9.18076666666667e-05,5.69056666666667e-05,7.12345e-05,9.8991e-05,7.02259047619048e-05,6.29280238095238e-05,3.72825238095238e-05,4.89905e-05,6.60367142857143e-05,7.97896190476191e-05,4.65186190476191e-05,4.4902e-05,6.41310714285714e-05,4.8998619047619e-05,2.7767e-05,3.87175714285714e-05,3.7701e-05,4.7956e-05,6.56981428571429e-05
2014-05-09,0.000162994904761905,0.000100090880952381,8.84281190476191e-05,5.5648380952381e-05,7.11031904761905e-05,9.82412619047619e-05,7.05024761904762e-05,6.12450238095238e-05,3.66654761904762e-05,4.89407380952381e-05,6.57009523809524e-05,7.82024761904762e-05,4.55530238095238e-05,4.41942619047619e-05,6.22245476190476e-05,4.84914761904762e-05,2.74747380952381e-05,3.78904523809524e-05,3.7623619047619e-05,4.76789761904762e-05,6.47869047619048e-05
2014-05-12,0.000173543476190476,0.000104825452380952,9.6590880952381e-05,5.8710619047619e-05,7.30477142857143e-05,0.0001032995,7.21259047619048e-05,6.46622619047619e-05,3.70772380952381e-05,4.95369285714286e-05,6.7635e-05,8.43979047619048e-05,4.74495952380952e-05,4.55630714285714e-05,6.59735e-05,4.75329047619048e-05,2.75084285714286e-05,3.87135e-05,3.78295714285714e-05,4.8426e-05,6.6987e-05
2014-05-13,0.000167867571428571,0.000101555928571429,9.81421428571429e-05,6.01025714285714e-05,7.12515714285714e-05,0.000101198214285714,7.02425714285714e-05,6.55528571428572e-05,3.78784285714286e-05,4.85019285714286e-05,6.64242857142857e-05,8.42802857142857e-05,4.71331428571429e-05,4.60906428571429e-05,6.65784285714286e-05,4.72049047619048e-05,2.79565714285714e-05,3.92352142857143e-05,3.72655714285714e-05,4.77647142857143e-05,6.62121428571429e-05
2014-05-14,0.000161672619047619,0.000102282166666667,9.59417380952381e-05,5.46854285714286e-05,6.9184619047619e-05,0.0001001805,7.21873333333333e-05,6.63978333333333e-05,3.709e-05,4.89491666666667e-05,6.7493e-05,8.36684761904762e-05,4.47973571428571e-05,4.54157380952381e-05,6.64915e-05,4.34661428571429e-05,2.60054285714286e-05,3.76795e-05,3.6596619047619e-05,4.7521e-05,6.6489e-05
2014-05-15,0.000166200333333333,0.000107286166666667,0.000101885833333333,5.93365e-05,7.39701666666667e-05,0.000104497333333333,7.75073333333333e-05,7.25911666666667e-05,4.2349e-05,5.37228333333333e-05,7.19606666666667e-05,9.07999047619048e-05,5.11155e-05,5.07773095238095e-05,7.16166904761905e-05,4.8177e-05,3.1212e-05,4.2285e-05,4.0392619047619e-05,5.1340880952381e-05,7.01676190476191e-05
2014-05-20,0.000169136285714286,0.000109664214285714,0.000103685785714286,6.10107857142857e-05,7.62177857142857e-05,0.000106377285714286,7.94006190476191e-05,7.3807880952381e-05,4.33427142857143e-05,5.55032142857143e-05,7.33160476190476e-05,9.0133619047619e-05,4.94827857142857e-05,5.18607857142857e-05,7.15414523809524e-05,4.51362857142857e-05,3.20512857142857e-05,4.15122857142857e-05,4.20642857142857e-05,5.25757857142857e-05,7.05196190476191e-05
2014-05-21,0.000171423904761905,0.000109115452380952,0.000103796214285714,5.98388333333333e-05,7.46882619047619e-05,0.000107386428571429,7.74234761904762e-05,7.24673571428571e-05,4.13446666666667e-05,5.2945880952381e-05,7.23247142857143e-05,8.93201428571429e-05,4.8006e-05,4.99647857142857e-05,7.11232857142857e-05,4.32733333333333e-05,2.96743333333333e-05,4.01855e-05,3.90319047619048e-05,5.08620714285714e-05,7.06985714285714e-05
2014-05-22,0.000165018142857143,0.000104137642857143,9.02592857142857e-05,5.38522857142857e-05,7.07160714285714e-05,0.0001012585,7.38301428571429e-05,6.27857857142857e-05,3.67432857142857e-05,5.00700714285714e-05,6.7904e-05,6.32669047619048e-05,3.55094047619048e-05,4.22134761904762e-05,5.92135e-05,3.76879047619048e-05,2.60009761904762e-05,3.45215e-05,3.6730619047619e-05,4.7324e-05,6.526e-05
2014-05-23,0.000143703571428571,9.08847142857143e-05,8.05686428571429e-05,5.57431428571429e-05,6.36157142857143e-05,9.06599285714286e-05,6.57014761904762e-05,5.67094285714286e-05,3.81630952380952e-05,4.56834761904762e-05,6.14336190476191e-05,5.88842857142857e-05,3.62577857142857e-05,3.89724285714286e-05,5.43403571428571e-05,3.80536190476191e-05,2.66925952380952e-05,3.57230238095238e-05,3.43724761904762e-05,4.38236190476191e-05,6.01179047619048e-05
2014-05-27,9.8707e-05,6.2339e-05,5.47155e-05,5.1186e-05,4.1202e-05,5.98625e-05,4.79201428571429e-05,4.05758571428571e-05,3.49078571428571e-05,3.18148571428571e-05,4.19735e-05,4.42484761904762e-05,3.33423095238095e-05,2.63804761904762e-05,3.67088333333333e-05,3.79964761904762e-05,2.40333095238095e-05,3.25176666666667e-05,2.35824761904762e-05,2.85658333333333e-05,3.90573333333333e-05
2014-05-28,8.75226190476191e-05,5.21211190476191e-05,4.7088619047619e-05,4.32778571428571e-05,3.5225380952381e-05,5.23599047619048e-05,3.85916190476191e-05,3.36036190476191e-05,2.76323571428571e-05,2.6391380952381e-05,3.51354047619048e-05,3.9050619047619e-05,2.79848571428571e-05,2.2279380952381e-05,3.15814047619048e-05,3.28085714285714e-05,1.95156428571429e-05,2.70842142857143e-05,2.0599619047619e-05,2.46495952380952e-05,3.40654761904762e-05
2014-05-29,8.53684761904762e-05,4.9951880952381e-05,4.40187142857143e-05,4.40246190476191e-05,3.38725476190476e-05,5.07950952380952e-05,3.64229047619048e-05,3.04785714285714e-05,2.84215952380952e-05,2.50977380952381e-05,3.36319761904762e-05,3.47475714285714e-05,2.89694285714286e-05,2.02045714285714e-05,2.91966428571429e-05,3.26379047619048e-05,2.01472619047619e-05,2.77980238095238e-05,2.00499047619048e-05,2.39828095238095e-05,3.3261619047619e-05
2014-06-02,7.77813333333333e-05,4.35321666666667e-05,3.97265e-05,3.5557e-05,2.82085e-05,4.49596666666667e-05,3.10974761904762e-05,2.65769285714286e-05,2.12400714285714e-05,2.04535e-05,2.87508333333333e-05,3.30032857142857e-05,2.42217142857143e-05,1.66245e-05,2.57525e-05,2.31902857142857e-05,1.38025e-05,2.12765e-05,1.6028e-05,1.9705e-05,2.88033333333333e-05
